"(60, 38)","(76, 39)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 30), (79, 31), (78, 32), (78, 33), (78, 34), (78, 35), (78, 36), (78, 37), (77, 38), (76, 39)]"
"(60, 38)","(80, 35)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (83, 29), (83, 30), (83, 31), (84, 32), (84, 33), (84, 34), (83, 35), (82, 36), (81, 37), (80, 36), (80, 35)]"
"(60, 38)","(80, 40)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (83, 29), (83, 30), (83, 31), (84, 32), (84, 33), (84, 34), (84, 35), (83, 36), (82, 37), (81, 38), (80, 39), (80, 40)]"
"(60, 38)","(87, 39)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (84, 29), (85, 30), (86, 31), (87, 32), (87, 33), (87, 34), (87, 35), (87, 36), (87, 37), (87, 38), (87, 39)]"
"(60, 38)","(87, 40)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (84, 29), (85, 30), (86, 31), (87, 32), (87, 33), (87, 34), (87, 35), (87, 36), (87, 37), (87, 38), (87, 39), (87, 40)]"
"(60, 38)","(88, 30)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (84, 25), (84, 26), (85, 27), (86, 28), (87, 29), (88, 30)]"
"(60, 38)","(88, 34)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (84, 29), (85, 30), (86, 31), (87, 32), (87, 33), (88, 34)]"
"(60, 38)","(89, 40)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (84, 29), (85, 30), (86, 31), (87, 32), (87, 33), (87, 34), (87, 35), (87, 36), (87, 37), (88, 38), (89, 39), (89, 40)]"
"(60, 38)","(90, 31)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (84, 23), (85, 24), (86, 25), (86, 26), (87, 27), (88, 28), (89, 29), (90, 30), (90, 31)]"
"(60, 38)","(91, 35)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (84, 28), (85, 29), (86, 30), (87, 31), (88, 32), (88, 33), (89, 33), (90, 33), (91, 34), (91, 35)]"
"(61, 38)","(73, 30)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 29), (76, 29), (75, 29), (74, 29), (73, 30)]"
"(61, 38)","(73, 31)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 30), (76, 31), (75, 32), (74, 32), (73, 31)]"
"(61, 38)","(74, 29)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 29), (76, 29), (75, 29), (74, 29)]"
"(61, 38)","(74, 32)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 30), (76, 31), (75, 32), (74, 32)]"
"(61, 38)","(74, 39)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 30), (79, 31), (78, 32), (78, 33), (78, 34), (78, 35), (77, 36), (76, 37), (75, 38), (74, 39)]"
"(61, 38)","(75, 29)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 29), (76, 29), (75, 29)]"
"(61, 38)","(75, 32)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 30), (76, 31), (75, 32)]"
"(61, 38)","(75, 41)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 30), (79, 31), (78, 32), (78, 33), (78, 34), (78, 35), (78, 36), (78, 37), (78, 38), (78, 39), (77, 40), (76, 41), (75, 41)]"
"(61, 38)","(76, 30)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 29), (76, 30)]"
"(61, 38)","(76, 31)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 30), (76, 31)]"
"(61, 38)","(76, 39)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 30), (79, 31), (78, 32), (78, 33), (78, 34), (78, 35), (78, 36), (78, 37), (77, 38), (76, 39)]"
"(61, 38)","(80, 35)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (83, 29), (83, 30), (83, 31), (84, 32), (84, 33), (84, 34), (83, 35), (82, 36), (81, 37), (80, 36), (80, 35)]"
"(61, 38)","(80, 40)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (83, 29), (83, 30), (83, 31), (84, 32), (84, 33), (84, 34), (84, 35), (83, 36), (82, 37), (81, 38), (80, 39), (80, 40)]"
"(61, 38)","(87, 39)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (84, 29), (85, 30), (86, 31), (87, 32), (87, 33), (87, 34), (87, 35), (87, 36), (87, 37), (87, 38), (87, 39)]"
"(61, 38)","(87, 40)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (84, 29), (85, 30), (86, 31), (87, 32), (87, 33), (87, 34), (87, 35), (87, 36), (87, 37), (87, 38), (87, 39), (87, 40)]"
"(61, 38)","(88, 30)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (84, 25), (84, 26), (85, 27), (86, 28), (87, 29), (88, 30)]"
"(61, 38)","(88, 34)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (84, 29), (85, 30), (86, 31), (87, 32), (87, 33), (88, 34)]"
"(61, 38)","(89, 40)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (84, 29), (85, 30), (86, 31), (87, 32), (87, 33), (87, 34), (87, 35), (87, 36), (87, 37), (88, 38), (89, 39), (89, 40)]"
"(61, 38)","(90, 31)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (84, 23), (85, 24), (86, 25), (86, 26), (87, 27), (88, 28), (89, 29), (90, 30), (90, 31)]"
"(61, 38)","(91, 35)","[(61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (84, 28), (85, 29), (86, 30), (87, 31), (88, 32), (88, 33), (89, 33), (90, 33), (91, 34), (91, 35)]"
"(62, 38)","(73, 30)","[(62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 29), (76, 29), (75, 29), (74, 29), (73, 30)]"
"(62, 38)","(73, 31)","[(62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 30), (76, 31), (75, 32), (74, 32), (73, 31)]"
"(62, 38)","(74, 29)","[(62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 29), (76, 29), (75, 29), (74, 29)]"
"(62, 38)","(74, 32)","[(62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 30), (76, 31), (75, 32), (74, 32)]"
